title:parker new nback 1, start timestamp:1606521675.819949, stop timestamp:1606521732.464127, headset type:EPOCPLUS, headset serial:4A2C14BBFA, headset firmware:634, channels:120, sampling rate:eeg_128;mot_32;pow_8, samples:7267      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1606521691.234020,35.000000,0.000000,4211.922852,4210.897461,4197.948730,4212.179688,4191.153809,4188.333496,4186.153809,4185.384766,4184.102539,4181.538574,4200.897461,4204.358887,4218.077148,4215.384766,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.241716,36.000000,0.000000,4204.230957,4206.153809,4190.000000,4203.846191,4195.128418,4192.692383,4189.230957,4187.051270,4188.717773,4185.384766,4197.179688,4204.871582,4213.974121,4213.846191,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,9.000000,0.000000,0.675544,-0.399170,-0.608521,-0.118347,0.934585,-0.429694,-0.068360,-36.935989,-122.920578,9.121843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.249612,37.000000,0.000000,4209.743652,4201.410156,4191.794922,4207.948730,4197.820313,4187.563965,4187.307617,4187.692383,4200.769043,4203.077148,4197.948730,4213.333496,4216.025879,4217.179688,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.257508,38.000000,0.000000,4217.563965,4201.538574,4199.487305,4214.615234,4199.230957,4193.333496,4192.692383,4189.743652,4200.128418,4203.461426,4206.410156,4218.589844,4218.974121,4218.974121,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,2.799752,1.013364,0.383819,0.193573,0.169437,5.629584,1.274706,0.476028,0.402635,0.293692,2.101268,0.459969,0.377747,0.176191,0.133271,1.446670,0.599375,0.433906,0.287320,0.158743,1.443721,0.445239,0.278402,0.171658,0.127893,0.647981,0.433260,0.467103,0.417975,0.275480,0.659849,0.203390,0.278226,0.165641,0.126991,1.495238,0.588013,0.203865,0.176610,0.244514,1.834729,1.609458,0.403201,0.307288,0.320169,2.448436,2.344286,0.644922,0.583686,0.367678,3.838479,1.876115,0.620071,0.415445,0.218879,1.710157,1.050377,0.522757,0.111447,0.132387,5.839019,1.813182,1.018670,0.453471,0.250733,6.064925,1.369781,0.701326,0.309022,0.214143
1606521691.265303,39.000000,0.000000,4217.692383,4210.256348,4201.666504,4210.384766,4202.307617,4205.000000,4198.205078,4190.769043,4198.077148,4197.563965,4217.179688,4220.000000,4218.846191,4219.102539,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.273199,40.000000,0.000000,4213.717773,4214.487305,4199.743652,4210.641113,4197.692383,4196.794922,4189.230957,4189.743652,4201.282227,4202.436035,4215.641113,4220.000000,4219.487305,4217.820313,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,10.000000,0.000000,0.675642,-0.399231,-0.608276,-0.118835,0.929213,-0.427253,-0.058106,-37.534142,-123.070114,9.719997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.281095,41.000000,0.000000,4204.871582,4207.179688,4198.717773,4214.871582,4187.692383,4184.358887,4182.051270,4186.538574,4194.102539,4197.307617,4205.128418,4216.282227,4214.230957,4214.615234,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.288991,42.000000,0.000000,4200.641113,4203.461426,4199.102539,4211.153809,4185.512695,4187.307617,4189.230957,4185.897461,4182.948730,4186.922852,4200.256348,4213.717773,4205.128418,4212.307617,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.296986,43.000000,0.000000,4207.692383,4204.487305,4200.384766,4209.743652,4185.641113,4186.153809,4190.256348,4183.205078,4182.436035,4184.743652,4201.282227,4215.512695,4204.743652,4214.743652,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.304882,44.000000,0.000000,4210.769043,4204.230957,4201.922852,4213.717773,4182.436035,4177.820313,4185.769043,4176.025879,4186.922852,4182.436035,4202.436035,4216.538574,4213.077148,4217.563965,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,11.000000,0.000000,0.675729,-0.399963,-0.607483,-0.119934,0.930190,-0.417975,-0.059083,-37.534142,-124.266426,8.523689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.312778,45.000000,0.000000,4205.256348,4210.256348,4200.641113,4215.256348,4183.846191,4181.538574,4189.230957,4174.743652,4185.769043,4181.025879,4199.102539,4214.102539,4213.717773,4215.000000,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.320673,46.000000,0.000000,4207.436035,4214.615234,4201.025879,4214.487305,4187.820313,4187.051270,4190.256348,4179.487305,4184.615234,4186.922852,4196.282227,4215.256348,4210.512695,4212.436035,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.328469,47.000000,0.000000,4215.769043,4209.230957,4206.666504,4214.102539,4187.307617,4186.794922,4187.563965,4181.410156,4187.051270,4191.666504,4201.922852,4219.358887,4216.282227,4216.282227,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.336165,48.000000,0.000000,4212.436035,4205.128418,4207.307617,4215.256348,4186.922852,4190.897461,4186.538574,4181.794922,4183.461426,4183.846191,4203.333496,4217.051270,4214.487305,4215.897461,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,12.000000,0.000000,0.675692,-0.400269,-0.607239,-0.120361,0.945327,-0.423346,-0.059083,-36.786449,-123.518730,9.271381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.343861,49.000000,0.000000,4201.025879,4202.948730,4198.846191,4213.333496,4186.922852,4191.538574,4184.487305,4183.205078,4175.256348,4174.487305,4190.769043,4211.666504,4201.538574,4204.615234,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.351556,50.000000,0.000000,4198.974121,4199.230957,4195.769043,4203.974121,4184.743652,4185.256348,4183.717773,4181.410156,4171.410156,4171.794922,4183.205078,4211.282227,4196.794922,4197.307617,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.359152,51.000000,0.000000,4202.563965,4199.487305,4200.384766,4201.922852,4185.128418,4183.717773,4185.512695,4180.641113,4171.282227,4172.436035,4185.512695,4214.743652,4198.974121,4200.000000,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.366848,52.000000,0.000000,4202.179688,4201.282227,4201.922852,4210.384766,4188.205078,4185.769043,4184.871582,4180.641113,4174.102539,4172.436035,4186.410156,4215.512695,4198.846191,4202.051270,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,13.000000,0.000000,0.675609,-0.401001,-0.606689,-0.121155,0.945815,-0.424323,-0.050782,-37.982758,-123.817810,9.271381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.374543,53.000000,0.000000,4202.436035,4200.769043,4201.282227,4209.743652,4187.307617,4183.333496,4182.436035,4176.282227,4179.743652,4168.589844,4191.025879,4214.487305,4199.871582,4201.666504,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.382239,54.000000,0.000000,4198.717773,4200.128418,4197.948730,4200.769043,4187.692383,4184.743652,4184.230957,4178.974121,4185.256348,4172.948730,4198.205078,4212.820313,4202.820313,4202.820313,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,3.555852,1.332550,0.466327,0.190763,0.167699,8.462320,1.989753,0.682911,0.439052,0.302968,2.128137,0.409925,0.371055,0.150774,0.131218,1.734460,0.607581,0.458909,0.281142,0.183218,1.412871,0.471947,0.252110,0.149337,0.138077,0.732104,0.497546,0.464499,0.428827,0.290820,0.704783,0.209898,0.189599,0.134990,0.116627,1.517374,0.598565,0.192241,0.164422,0.232836,1.730528,1.568663,0.433661,0.301210,0.288611,2.423037,2.488851,0.770819,0.493112,0.333672,3.870310,1.972293,0.635658,0.369611,0.209226,1.614324,0.962375,0.523636,0.119749,0.138877,7.585932,2.536971,1.276685,0.485241,0.253829,7.595658,2.005457,0.905657,0.320393,0.209888
1606521691.390035,55.000000,0.000000,4189.487305,4195.641113,4188.461426,4197.307617,4188.205078,4187.820313,4185.641113,4187.948730,4186.922852,4183.974121,4197.563965,4207.692383,4198.974121,4201.666504,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.397731,56.000000,0.000000,4192.179688,4192.563965,4186.025879,4197.563965,4186.538574,4185.641113,4184.615234,4188.333496,4185.000000,4186.922852,4195.384766,4206.538574,4195.384766,4200.000000,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,14.000000,0.000000,0.675525,-0.401917,-0.606018,-0.121948,0.932143,-0.423346,-0.062989,-37.534142,-126.210419,8.972305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.405427,57.000000,0.000000,4201.538574,4197.436035,4195.769043,4199.230957,4191.282227,4194.487305,4186.410156,4184.487305,4182.692383,4181.922852,4199.487305,4212.307617,4196.410156,4202.179688,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.413123,58.000000,0.000000,4201.538574,4202.307617,4197.436035,4202.820313,4193.333496,4203.077148,4188.974121,4183.974121,4176.922852,4175.641113,4201.666504,4215.256348,4196.666504,4203.717773,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.421118,59.000000,0.000000,4197.051270,4201.666504,4188.974121,4202.436035,4186.025879,4190.256348,4187.179688,4180.128418,4168.846191,4171.538574,4198.974121,4212.948730,4198.077148,4201.410156,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.429014,60.000000,0.000000,4198.461426,4200.512695,4191.666504,4201.538574,4189.102539,4185.897461,4191.794922,4181.410156,4172.820313,4177.563965,4199.358887,4214.615234,4201.410156,4202.563965,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,15.000000,0.000000,0.675453,-0.402771,-0.605408,-0.122559,0.938003,-0.425299,-0.057130,-36.487373,-123.668266,9.869535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.436910,61.000000,0.000000,4201.282227,4201.153809,4198.974121,4203.589844,4201.410156,4202.948730,4202.436035,4188.333496,4187.948730,4187.179688,4198.205078,4214.358887,4202.436035,4204.743652,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.444805,62.000000,0.000000,4198.333496,4200.769043,4194.230957,4202.820313,4201.025879,4203.589844,4197.948730,4182.563965,4189.230957,4182.948730,4190.256348,4206.282227,4201.282227,4201.922852,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.452801,63.000000,0.000000,4197.051270,4199.358887,4191.153809,4199.615234,4195.769043,4190.641113,4185.128418,4171.538574,4180.641113,4180.384766,4185.641113,4200.641113,4201.410156,4198.461426,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.460697,64.000000,0.000000,4200.512695,4199.871582,4198.717773,4199.487305,4199.487305,4195.384766,4185.512695,4171.410156,4184.615234,4187.051270,4192.948730,4203.589844,4199.743652,4197.948730,3422.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,16.000000,0.000000,0.675289,-0.403992,-0.604553,-0.123657,0.934585,-0.427741,-0.062989,-37.085526,-125.014114,10.467689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.468592,65.000000,0.000000,4202.307617,4199.871582,4200.512695,4201.153809,4201.282227,4200.000000,4189.615234,4171.410156,4188.589844,4188.077148,4199.102539,4206.794922,4199.358887,4199.358887,3533.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.476488,66.000000,0.000000,4202.436035,4200.512695,4197.307617,4201.282227,4195.256348,4190.512695,4186.794922,4166.282227,4183.333496,4185.128418,4200.641113,4206.282227,4202.948730,4201.410156,3377.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.484284,67.000000,0.000000,4204.358887,4204.102539,4200.512695,4201.410156,4191.922852,4184.102539,4187.692383,4167.179688,4181.666504,4184.743652,4201.922852,4207.436035,4203.846191,4203.717773,3587.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.491980,68.000000,0.000000,4200.769043,4197.948730,4201.025879,4199.743652,4190.128418,4182.820313,4187.436035,4169.102539,4181.794922,4181.794922,4193.461426,4210.384766,4198.333496,4202.820313,3617.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,17.000000,0.000000,0.675127,-0.404297,-0.604492,-0.123840,0.929702,-0.432624,-0.061524,-37.534142,-124.266426,9.271381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.499676,69.000000,0.000000,4199.487305,4191.282227,4201.025879,4200.512695,4191.025879,4183.974121,4183.333496,4170.256348,4177.692383,4182.436035,4186.282227,4215.128418,4198.205078,4201.794922,3513.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.507372,70.000000,0.000000,4206.025879,4199.871582,4202.563965,4204.358887,4193.717773,4186.153809,4182.820313,4173.589844,4172.692383,4184.487305,4192.692383,4213.974121,4201.410156,4200.256348,3489.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,4.270191,1.719884,0.555540,0.196480,0.161445,11.439706,2.861173,0.924084,0.478032,0.310840,2.004832,0.394041,0.350202,0.134498,0.126240,2.004127,0.613370,0.480083,0.293203,0.216367,1.348917,0.455235,0.207852,0.131472,0.147183,0.840320,0.561342,0.446785,0.414933,0.316611,0.747017,0.229327,0.131403,0.108784,0.109815,1.611059,0.691783,0.187363,0.148350,0.215286,1.621359,1.389306,0.473273,0.275573,0.254434,2.394346,2.389935,0.869422,0.422444,0.311672,3.879057,1.911759,0.605988,0.321655,0.200882,1.484926,0.886218,0.504709,0.133383,0.153685,9.384194,3.375318,1.540927,0.519280,0.262025,8.950767,2.769060,1.137436,0.334083,0.200981
1606521691.515168,71.000000,0.000000,4199.358887,4200.000000,4192.307617,4197.307617,4190.897461,4184.230957,4183.846191,4171.410156,4169.871582,4166.025879,4191.666504,4202.051270,4192.051270,4192.051270,3357.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.523063,72.000000,0.000000,4185.769043,4185.641113,4182.307617,4190.000000,4186.282227,4184.615234,4183.205078,4171.410156,4169.871582,4151.538574,4182.692383,4195.512695,4182.948730,4184.358887,3234.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,18.000000,0.000000,0.675130,-0.403748,-0.604980,-0.123230,0.922866,-0.435554,-0.048829,-37.982758,-124.266426,8.972305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.530959,73.000000,0.000000,4190.641113,4188.846191,4185.641113,4196.410156,4187.948730,4191.153809,4185.897461,4178.589844,4171.153809,4167.051270,4187.179688,4200.512695,4186.410156,4187.179688,3563.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606521691.538655,74.000000,0.000000,4201.282227,4199.230957,4191.538574,4202.307617,4189.358887,4185.641113,4190.128418,4183.077148,4174.615234,4178.205078,4200.256348,4206.922852,4192.051270,4194.230957,3603.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
